Country,Year,Variable,Value,Unit,Value_low,Value_high,Source,Source_type,Source_tier,Geographic_scope,Convertible_to_tPb,Variable_definition,Notes
Italy,2015,COLLECT,144772,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2016,COLLECT,179139,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2017,COLLECT,194578,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2018,COLLECT,176967,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2019,COLLECT,163202,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2020,COLLECT,159724,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2021,COLLECT,112188,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2022,COLLECT,69114,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2023,COLLECT,97279,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2009,COLLECT,1917,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2011,COLLECT,747,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2012,COLLECT,273,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2013,COLLECT,741,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2014,COLLECT,1033,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2015,COLLECT,892,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2016,COLLECT,1199,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2017,COLLECT,1117,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2018,COLLECT,2052,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2019,COLLECT,2079,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2020,COLLECT,1937,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2021,COLLECT,2622,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2022,COLLECT,2583,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Latvia,2023,COLLECT,2519,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2009,COLLECT,11741,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2010,COLLECT,15870,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2011,COLLECT,16889,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2012,COLLECT,15917,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2013,COLLECT,757,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2014,COLLECT,19011,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2015,COLLECT,16910,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2016,COLLECT,17232,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2017,COLLECT,17023,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2018,COLLECT,13893,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2019,COLLECT,14221,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2020,COLLECT,11714,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2021,COLLECT,13625,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2022,COLLECT,14252,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Lithuania,2023,COLLECT,11669,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2009,COLLECT,1294,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2010,COLLECT,1085,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2011,COLLECT,1049,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2012,COLLECT,1357,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2013,COLLECT,1314,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2014,COLLECT,1647,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2015,COLLECT,1364,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2016,COLLECT,1358,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2017,COLLECT,1668,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2018,COLLECT,1842,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2019,COLLECT,1808,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2020,COLLECT,1604,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2021,COLLECT,1906,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2022,COLLECT,1970,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Luxembourg,2023,COLLECT,1774,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2010,COLLECT,1040,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2011,COLLECT,666,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2012,COLLECT,942,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2013,COLLECT,1079,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2014,COLLECT,1162,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2015,COLLECT,1953,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2016,COLLECT,1595,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2017,COLLECT,1950,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Malta,2018,COLLECT,1767,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Netherlands,2009,COLLECT,599,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Netherlands,2010,COLLECT,720,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Netherlands,2011,COLLECT,697,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
